Batsman1_T1,Batsman2_T1,Batsman3_T1,Batsman4_T1,Batsman5_T1,Batsman6_T1,Batsman7_T1,Batsman8_T1,Bowler1_T1,Bowler2_T1,Bowler3_T1,Bowler4_T1,Bowler5_T1,Bowler6_T1,Batsman1_T2,Batsman2_T2,Batsman3_T2,Batsman4_T2,Batsman5_T2,Batsman6_T2,Batsman7_T2,Batsman8_T2,Bowler1_T2,Bowler2_T2,Bowler3_T2,Bowler4_T2,Bowler5_T2,Bowler6_T2,Winner_Team1
2.082848573,1.873043173,1.739679163,1.163776591,0.575972737,0.069845613,-0.027665186,-0.057397011,3.817059848,3.305795501,2.018970608,1.335400461,0.791246181,0.33638014,3.002024265,2.618279701,2.333475466,1.609636282,1.525046269,1.039065355,0.801316938,-0.091887512,5.334887259,3.466323472,3.306183068,2.991817178,1.37651208,1.107293528,0
3.952708797,3.134302531,2.338369749,1.741879095,1.391987929,1.162157865,0.352458018,0.233041156,3.640751699,3.473717793,2.973537963,0.694310335,0.621086672,0.052484919,3.672132106,3.455430494,3.046091131,2.526330134,1.487210782,1.379086052,0.810144152,0.329631898,3.307767606,2.970448533,2.581195074,1.821812876,1.194608767,0.874974572,1
3.049152704,2.417827248,1.803838028,1.343700136,1.231942328,1.006679211,0.796887395,0.113334405,4.777506602,4.028931106,3.815168289,3.224767019,0.735323642,0.059290916,2.832713492,2.665548051,2.349780235,1.948832245,1.781462601,1.075543936,0.624951991,0.254280809,3.736703275,3.355642259,2.143809332,1.186124566,0.834664184,0.732108055,1
4.175497818,3.310963202,2.470168759,1.840057725,1.687017019,1.378542584,1.081326014,0.279242874,3.521251008,2.892303377,2.475841276,0.578099963,0.517132129,0.370376107,3.879106805,3.650191103,3.217779887,2.668723274,2.439527936,1.47284567,0.855806818,0.348211148,2.754129146,2.47326894,1.580090076,0.874230571,0.607048508,0.039727493,1
4.060194451,3.867895451,3.727250295,3.000828594,1.985069366,1.723313887,1.31067184,0.697532241,3.147402254,3.001920236,2.594896639,0.755321003,0.526803108,0.342750707,2.797386945,2.5379684,1.83222129,1.189734229,1.12701992,0.819525445,0.507844333,0.361688871,3.567463309,3.413327618,2.515422579,2.326577786,1.789485512,0.60647328,1
4.547416284,4.332041476,4.174518953,3.360926916,2.223276956,1.930110917,1.467951976,0.781235853,3.179932105,2.89444471,2.501993477,0.728278804,0.507942367,0.330479457,3.133072344,2.84252367,2.052087167,1.332501896,1.262261893,0.639883649,0.456145911,0.111511778,3.522962653,3.369541286,3.199702701,2.328350177,1.725417888,0.584760166,1
2.078682879,1.753512219,1.674357456,1.397357709,1.290472717,0.528802608,0.409451518,0.149082969,5.12674705,3.498671148,3.266165971,1.813799493,1.694013618,0.199776996,2.325249518,2.028016123,1.807418003,1.246760738,1.181240652,0.804819017,0.620668475,0.324401045,4.199892115,4.036226763,3.698946265,1.742701298,1.478527776,0.65296834,0
2.078682879,1.753512219,1.674357456,1.397357709,1.290472717,0.528802608,0.409451518,0.149082969,5.12674705,3.498671148,3.266165971,1.813799493,1.694013618,0.199776996,2.325249518,2.028016123,1.807418003,1.246760738,1.181240652,0.698252035,0.432534727,-0.07117244,6.331978769,4.114180031,3.924109353,3.550988415,1.478527776,0.65296834,1
2.310560488,1.530353784,1.356726813,1.091771748,0.911748046,0.651724645,0.577145883,0.177324009,4.664076461,4.415739677,2.780053821,2.226442399,1.318413211,0.661596156,2.048947237,1.728428156,1.650405706,1.377368451,1.272012453,0.521238065,0.403594298,0.161812204,7.207147914,3.887394847,3.629056927,2.184018354,1.88222886,0.221973438,0
2.421691724,1.603959348,1.421981425,1.144282792,0.728608751,0.680518035,0.247803704,0.133743711,4.453604994,4.049590369,2.549534167,2.041827724,1.209091529,0.635282148,2.123661776,1.547569136,1.450295072,1.208398384,0.91869291,0.687171475,0.530234256,0.060626914,5.068054619,3.829027707,3.722356333,2.43573982,0.921122164,0.659145744,0
4.410670252,4.121091803,3.408674409,2.986151989,2.651345965,2.186262428,0.445961409,0.088099399,3.47890213,2.755634876,2.663068144,2.511448944,1.961212384,0.344979368,2.537408436,2.434698463,2.047312839,1.914783836,1.824392393,0.753244114,0.583236432,0.212358765,3.578904019,2.442369033,2.28006071,1.372173141,1.182565101,0.139461277,0
3.523312629,3.353286498,2.910429492,2.574332676,1.753455999,1.622371031,0.909285382,0.651001045,4.62205091,3.003160663,2.700059267,1.151207171,0.957509843,0.476636612,4.22929606,3.835723265,3.3772321,2.274615127,1.794828189,1.114190208,0.753570208,0.184613563,2.796154886,2.371174375,2.212573744,1.252256352,0.378510447,0.104601397,1
4.767160022,4.454176569,3.684178468,3.227505927,2.865639408,1.052888144,0.126959973,0.011966352,4.037321762,3.227235995,2.537059033,1.981055793,1.681308828,0.326690479,2.742492946,2.631481502,2.212785667,2.069545087,1.97184781,0.814124616,0.630376166,0.311836236,2.361073375,2.220875554,1.353570988,1.194530212,0.891570542,0.132067816,1
1.781345746,1.709239903,1.472470873,1.397357709,1.290472717,1.200735555,0.665133516,0.352535072,5.12674705,3.498671148,3.266165971,1.981316787,1.849504773,1.505789882,3.096438311,2.893144536,2.393003654,1.938889281,1.637151448,0.683887928,0.082464973,-0.006369865,6.107195819,4.88179128,4.302487244,2.996713259,2.54329054,0.374018586,0
1.781345746,1.709239903,1.472470873,1.397357709,1.290472717,0.748275205,0.470046763,0.149082969,5.12674705,3.498671148,3.328990728,3.135519332,1.857484488,1.644004242,3.096438311,2.893144536,2.393003654,2.096378757,1.86133371,1.534829482,0.082464973,-0.006369865,6.107195819,4.88179128,4.302487244,2.996713259,2.54329054,0.494179767,0
1.212020552,0.872478382,0.816611965,0.752718809,0.682134835,0.385539574,0.189369849,0.033246324,5.219103208,4.936517577,1.75593084,1.065387184,0.73445816,0.603144296,2.661141453,2.413499087,2.125009035,1.43122461,1.265546906,1.05875148,0.902358479,0.355618918,4.268923279,3.990837282,3.358819574,3.094757516,1.710496377,0.814736038,0
5.172885561,3.905708919,3.370445169,2.793237364,2.67402945,2.219051477,0.663753343,0.231115428,2.678153913,2.611502657,2.255627383,1.458977056,0.938997798,0.750054862,4.723693645,3.748127042,3.669213427,2.081636577,1.467950326,0.88726818,0.432444212,0.234106989,3.2980035,2.345337052,1.76131924,1.626410738,1.457726843,0.443679849,1
3.655655607,3.439926313,3.032423616,2.514994737,2.299001916,1.388004198,0.806509114,0.018820793,4.363099441,3.573257353,3.184723442,1.157872733,0.804004045,0.05261699,3.940960178,3.873489419,3.058577821,2.9716564,1.664700914,1.299133326,0.74984871,0.270178898,4.742834173,4.390659019,4.266909007,3.147957566,2.192746051,0.638052674,1
3.922704867,3.691216335,3.253945163,2.698717592,2.466946282,1.489399279,0.865425404,0.020195671,3.729384449,3.054262362,2.722160757,0.989698407,0.687227102,0.044974676,4.228851219,4.156451655,3.282009958,3.188738841,1.786308964,1.394036301,0.804625901,0.289915734,4.053964905,3.904981885,3.648692793,3.501278515,1.874262352,0.545379208,0
2.357149394,2.162068037,1.428120143,1.344481195,1.079840178,0.94777342,0.096069811,-0.010939349,5.459694835,2.135781024,1.382241555,0.637710752,0.272610032,0.142299833,1.979489594,1.899363225,1.597154956,1.482551755,0.946299905,0.587622735,0.454995905,0.225078641,5.724676438,3.087778682,2.88257948,1.594735499,1.190274787,0,0
2.357149394,2.162068037,1.428120143,1.344481195,1.079840178,0.94777342,-0.014585799,-0.156735228,2.648202597,2.135781024,1.382241555,0.637710752,0.272610032,0.142299833,1.979489594,1.899363225,1.597154956,1.482551755,0.946299905,0.587622735,0.454995905,0.225078641,4.524649382,3.087778682,2.88257948,1.741114053,1.49506453,1.058022033,0
1.558881436,1.483653771,1.171550545,0.808138028,0.765668554,0.45260009,0.280364749,-0.046133275,7.102786256,4.527566662,4.149228173,1.76908014,1.074636874,0.732455796,2.00708081,1.875307788,1.397676403,1.256768932,1.061185441,0.443289418,0.202935276,0.040089737,6.85063992,4.427951009,4.203724589,3.3615106,2.852891608,0.554337497,1
1.558881436,1.483653771,1.287712725,0.808138028,0.765668554,0.45260009,0.280364749,-0.046133275,7.102786256,4.615009375,4.401800921,3.983259046,1.658512631,0.732455796,2.00708081,1.875307788,1.397676403,1.256768932,1.061185441,0.443289418,0.202935276,0.040089737,6.85063992,4.427951009,4.203724589,3.3615106,2.852891608,0.554337497,0
2.49875366,2.179341473,1.942282888,1.339790819,1.269381793,0.750353807,0.500775811,0.348607017,5.99996185,3.898453253,3.718348919,1.694748388,1.401001263,0.618729985,3.327486578,3.109023545,2.317171013,2.083564215,1.75931148,0.734917887,0.336441067,0.066463723,5.786965379,3.740438775,3.551027196,2.839580783,2.409933256,0.468267482,0
1.439122239,1.239031118,1.196152028,1.087592004,0.825113929,0.49030495,0.422590219,0.281987691,7.39915126,6.912226341,5.093906051,3.865421752,2.847043449,1.136604496,1.07318001,1.029739511,0.865897339,0.809845079,0.296011161,0.273535429,0.131865695,0.089815726,10.79280131,8.356286572,5.659719986,5.217179278,2.818663132,0,0
1.439122239,1.239031118,1.196152028,1.087592004,0.825113929,0.475413996,0.375983589,0.171380328,7.39915126,6.912226341,5.093906051,3.865421752,2.847043449,1.136604496,1.07318001,1.029739511,0.865897339,0.809845079,0.77161462,0.277510463,0.131865695,0.002982328,10.79280131,8.356286572,5.659719986,3.282543256,3.066184664,2.50547834,0
3.469218141,3.264490985,2.454922978,2.272659822,1.405030776,1.302880782,0.765377364,0.220277832,2.467681221,1.954929501,1.080178104,0.854454339,0.601271109,0.52739225,3.676891206,3.445699081,1.936382118,1.734026878,1.48549627,1.335304884,0.849169052,0.132511364,2.750575954,2.465109119,2.267730568,1.448813672,1.002460624,0.550074744,0
2.450422475,2.247621692,1.484631269,1.397682704,1.278161783,1.052409155,0.099871321,-0.011372222,5.084479167,1.9890002,1.775462963,1.235757576,1.08054902,0.494903581,1.702556126,1.589052441,1.464651105,1.04131912,0.955148684,0.848972737,0.055552146,0,4.033333333,3.224863468,2.252741228,0.823333333,0.567590726,0.328144928,0
2.450422475,2.247621692,1.484631269,1.397682704,1.278161783,1.052409155,0.099871321,-0.011372222,5.084479167,2.415875046,1.933750195,1.235757576,1.110795455,0.960488017,1.702556126,1.589052441,1.464651105,1.04131912,0.955148684,0.266981901,0.055552146,0,4.033333333,3.224863468,2.252741228,0.823333333,0.567590726,0.328144928,1
3.406513268,1.988792311,1.878702856,1.802634479,1.091142459,0.768037644,0.633667602,0.211180021,3.06572651,2.946258391,2.131911342,1.305543856,1.079256723,0.476636612,2.521588428,2.061031159,1.857444494,1.320582397,1.211302582,1.076652134,0.070450244,-0.023544569,3.582104457,1.79917717,0.7616906,0.665106998,0.547941451,0.448081382,1
1.830323908,1.660586945,1.285533671,1.165517712,0.760503672,0.691318657,0.546732893,0.236652204,4.548610249,4.249274339,2.475269401,1.866893908,0.849377964,0.698724851,1.858286939,1.704492216,1.125875609,0.886775969,0.826822133,0.759491525,-0.169948483,-0.13177582,3.06924293,2.475350947,2.309728679,2.121215558,1.382407392,0.732033738,1
6.018409987,3.956959872,3.409348661,2.324966011,1.759139798,1.4941508,1.181549042,0.17601648,2.114651658,1.821960222,1.647842715,1.516326649,1.071743755,0.157611597,3.462322821,3.322173889,2.861976412,2.715982282,2.508234658,2.333816511,1.654159392,-0.055837777,2.160413468,2.016099068,1.433387633,0.831340935,0.776545693,0.634540521,0
1.830323908,1.660586945,1.285533671,1.165517712,0.737406567,0.66182177,0.546732893,0.249211043,4.548610249,4.249274339,3.131466361,2.376258625,1.750213039,0.755002635,1.858286939,1.704492216,1.125875609,0.886775969,0.826822133,0.759491525,-0.169948483,-0.167512121,3.805512191,2.475350947,2.309728679,2.121215558,1.382407392,0.732033738,1
4.060194451,3.867895451,3.727250295,2.078847638,1.838201479,1.054903502,0.406474342,0.044976114,3.622841552,3.083169555,2.742396849,2.491100774,1.794755167,1.019631889,3.830872184,3.604802927,3.177768513,2.635539126,2.48274014,2.258619103,0.845165318,0.019722879,3.684272574,3.017316988,2.689232595,0.733884423,0.678914174,0.044430647,0
4.158075766,2.310778597,1.884733897,1.34266934,0.950835734,0.781026162,0.380663085,0.245149044,3.993084353,3.84633869,2.760756992,1.882618175,0.955796242,0,3.225126861,2.776715163,1.981190606,1.796228908,1.136448618,1.019961673,0.84259331,0.384069736,3.474135234,2.579641255,1.982437844,1.495191244,0.680264952,0.559607203,0
5.948941196,5.667187341,5.461115988,3.045899033,2.693307584,1.545630136,0.595560628,0.065898386,1.761966216,1.499497153,1.333762609,1.211544955,0.872877802,0.495897189,5.612941358,5.281707783,3.971885927,3.789246652,3.529917565,1.393115205,0.5293329,0.028897692,1.791843147,1.467469808,1.307906215,0.356924127,0.330189389,0.255854328,1
4.547416284,4.332041476,4.174518953,2.328308586,2.058784978,1.181491532,0.218512252,0.056603605,3.49313564,2.972785119,2.501993477,1.598480176,1.10601761,0.113525814,4.290575431,4.037377946,3.036140071,2.896529208,2.698296064,1.064907949,0.404626129,0.022089617,3.552367293,2.909290223,2.592951993,0.707609702,0.654607513,0.507236667,0
3.053791786,3.001509693,2.368483835,1.613822676,1.289952131,1.006679211,0.581046681,0.209357635,4.858558255,4.028931106,2.594743193,1.240489156,0.735323642,0,2.381063111,2.266159044,1.789447048,1.234364336,1.169495709,0.691309393,0.461370381,-0.033791331,6.31158716,4.100930658,3.687034118,2.446757329,1.671346903,1.31001449,0
3.95872258,3.890947723,3.070337173,2.092047106,1.672203931,1.304988683,0.753228373,0.233041156,3.640751699,2.362518483,1.14384747,0.694310335,0,0,3.086644068,2.937690454,2.319714287,1.600143792,1.516052631,0.896165258,0.598088368,0.416349587,5.587080914,3.630185376,3.263799965,1.578126097,1.304592865,0.576152745,0
6.376272467,4.814307982,4.01304079,3.443038182,3.296098504,2.735277375,1.676559758,0.284880638,3.972133244,2.42951734,2.351231163,0.927539922,0.781420619,0.218402378,3.367790085,3.231467677,2.783835096,2.641827083,2.439751649,2.270095688,1.60899543,0.281854404,3.212358714,2.997774965,2.131330563,1.964679114,1.158877689,0.943510028,1
2.912975451,2.721726759,1.87612538,1.125308666,0.851442666,0.723185128,0.5718825,0.069939755,5.267692768,5.041449857,4.474974881,4.270285366,3.933513138,0.436118722,2.852764797,2.717652102,2.618832315,1.151126667,0.790606883,0.735147829,0.635975939,0.382081832,4.466604472,3.787736552,2.950547907,2.352699119,1.627875463,0.893255214,1
4.663937223,3.521435183,2.935346696,2.51841715,2.41093783,2.000724096,1.226322982,0.448836131,4.198440984,2.567936307,1.487581564,0.980385446,0.825941163,0.230845603,2.46337678,2.363663482,2.036241738,1.932369693,1.784561213,1.660466022,1.176902919,0.206162966,3.395379171,3.168569759,2.252760679,2.076614455,1.224903417,0.99726543,0
4.2145175,3.937817277,2.714394054,1.711312418,1.562981845,1.046310355,0.827404435,0.101189429,3.697562888,3.538755716,3.141128721,2.99745057,2.761059317,0.30612575,4.127404218,3.931922028,3.788948725,1.66545979,1.14385672,1.063618092,0.920135364,0.552799223,3.135253261,2.658734046,2.071084423,1.651435141,1.142658117,0.627004549,0
7.008388097,5.291577318,4.410876017,3.784365856,3.622859224,3.006440753,1.842766525,0.313122453,2.9536056,1.798284827,1.056147928,0.689701714,0.182700014,0.013907304,5.945528603,5.594668231,4.931909153,4.090367024,3.739078053,1.475662361,0.711606888,0.420523354,1.601187546,1.030700103,0.433491888,0.410646511,0.335599721,0.025194583,0
4.171768842,3.897875243,2.686861436,1.693954248,1.547128221,1.035697429,0.819011913,0.122008981,3.902233492,3.796195831,3.345715374,3.137979358,2.623242615,0.290845658,4.085539167,3.828652458,1.695668619,1.179431627,1.12301825,1.024652537,0.729589433,0.147238614,2.978758881,2.52602485,1.967707424,1.569004697,1.085622988,0.595707974,1
3.937407988,2.529717167,2.186854287,2.120178862,1.801663366,1.164702778,0.505224344,0.175916463,7.221604567,4.396830072,2.582295585,2.456391985,1.580934158,0.397070167,3.340279032,3.143160892,2.363681791,2.18819274,0.88431705,0.449764259,0.315007671,0,3.914924625,2.520075317,1.059893371,1.004036124,0.820545735,0,1
1.487145482,1.337345272,1.168734104,0.830931793,0.762171167,0.677446928,0.189369849,0.033246324,5.219103208,2.998316904,2.548573214,1.065387184,0.73445816,0.424617085,2.201981798,1.868345816,1.711656063,1.397650519,1.262495849,1.103751008,0.619010837,0.431465616,4.510237684,3.187927053,2.021986359,0.942018711,0.817313228,0.720518568,0
2.584428603,2.179341473,1.942282888,1.339790819,1.269381793,0.563372787,0.464809356,-0.036677433,5.99996185,3.898453253,3.504992244,2.325952293,1.588826614,1.245334456,2.567007934,2.210099063,2.13361427,1.533106102,1.372503065,0.848011008,0.670653839,0.29029113,4.213710232,3.936413493,3.049312622,2.201302097,1.621350299,0.69941414,0
3.314614722,2.626064484,1.957902995,1.873012381,1.400126342,1.209320264,0.971252634,0.156265412,3.909800418,3.788655549,2.466631574,2.277699571,1.661187804,1.118730354,2.567007934,2.210099063,2.13361427,1.533106102,1.372503065,0.848011008,0.670653839,0.29029113,4.213710232,3.936413493,3.049312622,2.201302097,1.621350299,0.69941414,0
2.584428603,2.179341473,1.942282888,1.339790819,1.269381793,0.563372787,0.464809356,-0.076483145,5.99996185,4.312823485,3.790162885,3.364792554,1.588826614,1.245334456,2.21272829,1.836778991,1.582342864,1.501624949,1.386764474,1.290331355,0.914559358,0.160207156,4.857926382,4.533419642,4.151204833,3.094203971,2.785414283,1.426833882,1
3.624298456,2.736471673,2.461509183,2.21766634,1.878755042,1.756420695,1.381993301,0.341137492,3.733460164,3.557847368,2.966054574,1.402682906,0.371566695,0.028284021,3.327486578,2.625137673,2.376427949,2.252805151,1.75931148,1.173031592,1.02835044,0.28756496,4.722185996,3.740438775,3.551694377,3.048305815,1.264576284,1.048943144,1
3.314614722,2.626064484,2.570774938,1.903516801,1.798091885,1.312618446,0.971252634,0.156265412,3.909800418,3.788655549,2.466631574,2.277699571,1.258571649,0.621349441,2.21272829,1.836778991,1.582342864,1.501624949,1.386764474,1.290331355,0.914559358,0.536073052,4.857926382,4.533419642,4.151204833,3.094203971,1.760087403,1.426833882,0
3.523312629,2.97106344,2.647885038,1.826516665,1.7305291,0.768037644,0.633667602,-0.050001792,4.62205091,3.003160663,2.700059267,1.791789712,1.223947365,0.959339309,4.191629855,3.944271393,2.966123209,2.829731932,1.697606985,1.040349954,0.395294988,0.021580205,3.853499729,3.20631276,2.606126273,2.293551902,0.814324906,0.536131502,1
3.624298456,2.736471673,2.461509183,2.21766634,1.878755042,1.756420695,1.381993301,0.341137492,3.733460164,3.557847368,2.966054574,1.402682906,0.371566695,0.028284021,2.21272829,1.836778991,1.582342864,1.501624949,1.386764474,1.290331355,0.914559358,0.170704677,4.857926382,4.533419642,4.151204833,3.37156293,2.900816223,1.426833882,1
3.314614722,2.626064484,2.570774938,1.903516801,1.798091885,1.312618446,0.971252634,0.156265412,3.909800418,3.788655549,2.466631574,2.277699571,1.258571649,0.621349441,2.666806525,2.425936864,2.317171013,1.832616125,1.297086638,1.156894245,0.383419947,0.079892056,4.722185996,3.740438775,3.551694377,3.048305815,2.662106984,1.124067808,1
3.523312629,2.97106344,2.647885038,1.826516665,1.7305291,0.768037644,0.633667602,-0.104268321,4.62205091,3.32236941,2.919739533,2.592056896,1.223947365,0.959339309,3.499563292,3.012994799,2.908724231,2.090060481,1.871112778,1.156080648,0.914292288,0.39574953,3.095578277,2.416143051,1.766422753,1.332268671,1.244988619,0.538791387,1
4.191629855,3.944271393,2.966123209,2.829731932,2.045741965,1.040349954,0.501686709,0.021580205,3.853499729,3.20631276,2.606126273,1.507139773,0.60314794,0,4.442547664,4.232139646,3.633291255,2.095111502,1.231194652,1.114190208,0.793343473,0.134432292,3.46118388,2.870158417,2.30530842,2.124070794,1.662374651,0.905841853,1
3.314614722,2.626064484,2.570774938,1.903516801,1.798091885,1.312618446,0.971252634,0.221333242,3.909800418,3.788655549,2.37260372,1.342476425,0.699018121,0.592875106,3.624298456,2.736471673,2.281028236,1.957036502,1.873515408,1.554742464,0.454849989,0.214803079,3.983059637,3.6572671,3.459018274,2.847412391,1.933149582,1.168902422,1
2.21272829,1.836778991,1.582342864,1.501624949,1.386764474,1.290331355,0.914559358,0.170704677,4.857926382,4.533419642,4.151204833,3.37156293,2.900816223,1.426833882,2.666806525,2.425936864,2.317171013,1.832616125,1.297086638,1.173031592,1.02835044,0.28756496,4.722185996,3.740438775,3.551694377,3.048305815,1.264576284,1.048943144,1
4.191629855,3.944271393,2.966123209,2.829731932,2.045741965,1.040349954,0.395294988,0.021580205,3.853499729,3.20631276,2.606126273,2.293551902,0.60314794,0.467362114,3.499563292,3.012994799,2.908724231,2.090060481,1.871112778,1.156080648,0.914292288,0.39574953,3.246017842,3.03240321,2.349027966,1.695765843,1.249001879,0.538791387,0
2.521588428,2.125414673,1.974081362,1.805848814,1.267759101,1.135596171,0.544648821,0.225721134,3.582104457,2.8640821,2.000715966,1.267058436,1.084656634,0.487059067,3.016579185,2.504053162,2.157184219,2.047142699,1.890555142,1.759089322,1.246805012,0.232719118,3.742287637,3.492304936,2.705492118,2.38360987,2.145734747,1.099156796,0
3.074654233,2.89321127,2.175717703,2.075671652,1.500597479,0.763119956,0.36799842,0.015829563,5.002292664,4.1621684,3.383056248,2.977298212,1.834165716,0.695961299,3.624298456,2.736471673,2.281028236,1.957036502,1.873515408,1.554742464,0.454849989,0.214803079,6.006904146,3.901772705,3.459018274,2.062026221,1.315015224,0.330281506,0
4.442547664,3.708984822,2.15497183,1.590821456,1.231194652,1.114190208,0.179243056,0.0696505,3.46118388,2.870158417,2.592827743,2.213096083,1.991316369,0.905841853,3.016579185,2.504053162,2.157184219,2.047142699,1.890555142,1.759089322,1.246805012,0.232719118,3.742287637,3.492304936,2.705492118,2.38360987,2.145734747,1.099156796,0
3.314614722,2.626064484,2.570774938,1.903516801,1.798091885,1.312618446,0.971252634,0.221333242,3.909800418,3.788655549,2.37260372,1.342476425,0.699018121,0.592875106,2.567007934,2.210099063,2.13361427,1.629341338,1.471781858,0.848011008,0.670653839,0.29029113,4.018422108,3.13643584,2.293023018,1.729440319,1.616140618,0.647279914,1
1.558881436,1.314540073,1.171550545,0.83803477,0.775812507,0.71781427,0.302059076,0.210273562,5.211908505,4.615009375,4.149228173,2.006252016,1.658512631,0.732455796,2.00708081,1.583436424,1.433419135,1.358852059,1.061185441,0.733480898,0.628934955,0.465212042,5.59014851,4.427951009,3.758958736,1.596812829,1.396962434,0.554337497,0
2.519003011,1.668411544,1.224271254,1.035416193,0.896225906,0.710518661,0.257761246,0.13911796,3.844251681,2.438603362,1.977851763,1.199316414,0.664607211,0.564217408,3.074654233,2.89321127,2.175717703,2.075671652,1.500597479,0.763119956,0.289957713,0.015829563,5.002292664,4.1621684,3.383056248,2.977298212,0.782956462,0.606690602,0
2.521588428,2.125414673,1.974081362,1.805848814,1.267759101,1.135596171,0.544648821,0.225721134,6.032312013,3.509000285,2.784524264,1.920687327,1.084656634,0.487059067,4.442547664,4.232139646,3.633291255,2.095111502,1.527188597,1.154244986,0.990391296,0.134432292,3.46118388,2.870158417,2.30530842,2.124070794,1.019072084,0.708323281,0
1.608570335,1.463282033,1.397676403,1.105401501,0.782379625,0.707551824,0.620282722,0.173454077,5.59014851,4.427951009,4.204514402,3.608600387,1.497012027,1.241744386,1.374942489,0.850387782,0.674870012,0.624384597,0.589699382,-0.009571504,-0.165255808,-0.192181313,4.685448613,4.088127883,3.300484489,2.533609944,0.75987345,0.307989255,1
2.519003011,1.668411544,1.479121168,1.190263719,0.993999545,0.840211787,0.631572143,0.193320935,3.844251681,2.438603362,1.977851763,1.199316414,0.664607211,0.564217408,3.624298456,2.736471673,2.461509183,2.21766634,1.878755042,1.756420695,1.381993301,0.341137492,3.733460164,3.557847368,2.966054574,1.402682906,0.371566695,0.028284021,0
3.314614722,2.626064484,2.570774938,1.903516801,1.798091885,1.312618446,0.971252634,0.221333242,3.909800418,3.788655549,2.37260372,1.342476425,0.699018121,0.592875106,2.208997271,1.540001143,1.2928687,1.215061808,0.99781495,0.89588336,0.726531354,0.476522809,4.712888467,3.5606918,0.951744988,0.735543858,0.146598892,0,1
1.558881436,1.314540073,1.171550545,0.83803477,0.775812507,0.71781427,0.302059076,0.210273562,7.102786256,4.615009375,4.149228173,2.006252016,1.658512631,0.732455796,1.374942489,1.261150106,0.833032929,0.656123622,0.599409213,0.552843171,-0.008508003,-0.094308386,4.685448613,4.088127883,2.639177025,2.431635067,0.75987345,0.307989255,1
3.65848291,2.64278684,2.540375162,2.396645809,1.785537435,0.908024482,0.437875555,0.018835349,6.227003218,4.331653093,3.860655919,2.435439179,0.974647574,0,3.959324157,3.123610197,2.827674391,2.180601221,1.543383073,1.395771917,0.964402657,0.342169042,4.753214205,4.547576749,3.952731319,3.534794915,1.574182304,1.305755734,1
6.39858635,4.831155741,4.0270845,3.455087157,3.307633261,2.744849528,0.803023528,0.285877584,2.144691805,2.04381077,1.70385451,0.805773305,0.213447046,0.016247798,5.753147858,5.480667171,4.705151949,2.71319233,1.977725952,1.494759893,1.28256757,0.20733751,2.581022599,1.988727394,1.649927606,1.098290564,0.759927288,0.528200309,0
3.084460229,2.443720353,2.392269907,1.771343688,1.673239086,1.221475113,0.903812471,0.205964686,4.126155109,3.998306506,2.503895318,1.416764379,0.737699341,0.625682742,2.059084684,1.709239903,1.472470873,1.344242414,1.280784592,0.957437735,0.665133516,0.158851581,5.12674705,4.784283241,4.380918001,3.55813344,1.857484488,1.505789882,1
3.655655607,3.439926313,2.586851729,2.467900497,1.784157558,1.388004198,0.34474951,0.018820793,5.136765238,4.274056595,3.474000204,3.057334504,1.085505687,0.622999774,3.956264361,2.8843535,2.755034733,2.178916036,1.542190335,1.394693254,0.963657359,0.341904611,4.84912869,3.751376601,3.26067807,2.639698705,1.298570862,1.077141031,0
3.084460229,2.443720353,2.392269907,1.771343688,1.673239086,1.221475113,1.000310731,0.677859353,5.117689553,3.998306506,2.603126344,2.403739505,1.753112131,0.655732747,2.059084684,1.709239903,1.472470873,1.344242414,1.280784592,0.957437735,0.665133516,0.149082969,5.12674705,4.784283241,4.380918001,3.135519332,1.857484488,1.505789882,0
3.523312629,2.703049309,1.878702856,1.802634479,1.440000529,1.022946055,0.682700128,0.475250701,3.39158544,3.003160663,2.131911342,1.305543856,1.079256723,0.476636612,4.940951553,3.730590658,3.109691473,2.667998417,2.260860808,1.461555424,0.620090147,0.220753025,4.627398886,2.817363702,2.66464337,2.299915002,0.286235183,0.021788503,0
2.458877345,1.714204888,1.439117013,1.156965636,1.063706664,0.795640054,0.67171751,0.460447968,4.73860704,3.57982511,2.372297066,0.918661179,0.693335413,0.131021238,2.058871526,1.735396507,1.611833185,1.474471671,1.035122578,0.92721183,0.444704591,0.18430082,7.87337785,4.579949621,3.634363013,1.510074236,0.715173564,0.584836132,0
2.458877345,1.714204888,1.439117013,1.108027775,0.970459227,0.795640054,0.67171751,0.460447968,4.73860704,3.580122752,2.372297066,0.918661179,0.693335413,0.131021238,2.058871526,1.735396507,1.611833185,1.474471671,1.035122578,0.92721183,0.444704591,0.18430082,7.87337785,4.579949621,3.634363013,1.653765555,1.415694596,0.635709835,0
2.458877345,1.714204888,1.439117013,1.156965636,1.063706664,0.909805525,0.707235604,0.070196746,4.73860704,3.580122752,2.372297066,0.739557774,0.147398893,0,2.058871526,1.735396507,1.611833185,1.474471671,1.035122578,0.92721183,0.444704591,0.18430082,7.87337785,4.579949621,3.634363013,1.653765555,1.415694596,0.635709835,0
