Date.x,Player,Country,Runs.x,NotOut,Minutes,BallsFaced,Fours,Sixes,StrikeRate,Innings.x,Participation.x,Opposition.x,Ground,Team.x,Opponent.x,ID,OutPenalty,BattingImpact,Date.y,Overs,Maidens,Runs.y,Wickets,Economy,Innings.y,Participation.y,Opposition.y,Team.y,Opponent.y,BowlingImpact
3/23/14,Umar Akmal ,PAK,94,FALSE,70,54,9,4,174.0740741,1,B,AUS,Mirpur,AUS PAK,AUS,381,0.5,17.05185185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/4/18,SF Mire ,ZIM,94,FALSE,NA,63,6,6,149.2063492,1,B,PAK,Harare,PAK ZIM,PAK,685,0.5,16.53015873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/21/25,MS Chapman ,NZL,94,FALSE,59,44,11,4,213.6363636,1,B,PAK,Auckland,NZL PAK,PAK,3124,0.5,18.64090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/22/16,H Masakadza ,ZIM,93,TRUE,93,58,8,5,160.3448276,1,B,BAN,Khulna,BAN ZIM,BAN,484,0,17.28362069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/13/24,YBK Jaiswal ,IND,93,TRUE,66,53,13,2,175.4716981,2,B,ZIM,Harare,IND ZIM,ZIM,2758,0,17.66179245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/28/21,DP Conway ,NZL,92,TRUE,91,52,11,3,176.9230769,1,B,BAN,Hamilton,BAN NZL,BAN,1139,0,17.47307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/22/22,DP Conway ,NZL,92,TRUE,106,58,7,2,158.6206897,1,B,AUS,Sydney,AUS NZL,AUS,1839,0,15.31551724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/30/23,MR Marsh ,AUS,92,TRUE,97,49,13,2,187.755102,1,B,RSA,Durban,AUS RSA,RSA,2224,0,17.84387755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/11/18,S Dhawan ,IND,92,FALSE,NA,62,10,2,148.3870968,2,B,WI,Chennai,IND WI,WI,710,0.5,15.45967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/24/24,RG Sharma ,IND,92,FALSE,59,41,7,8,224.3902439,1,B,AUS,Gros Islet,AUS IND,AUS,2721,0.5,19.4597561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/11/12,MJ Guptill ,NZL,91,TRUE,74,54,5,6,168.5185185,2,B,ZIM,Auckland,NZL ZIM,ZIM,219,0,16.83796296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/19/20,LMP Simmons ,WI,91,TRUE,NA,40,5,10,227.5,2,B,IRE,Basseterre,IRE WI,IRE,1030,0,20.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/25/21,Mohammad Rizwan ,PAK,91,TRUE,87,60,5,3,151.6666667,1,B,ZIM,Harare,PAK ZIM,ZIM,1158,0,14.91666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/11/12,BB McCullum ,NZL,91,FALSE,67,55,11,3,165.4545455,1,B,IND,Chennai,IND NZL,IND,261,0.5,16.56136364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/17,E Lewis ,WI,91,FALSE,NA,51,5,9,178.4313725,2,B,PAK,Port of Spain,PAK WI,PAK,604,0.5,18.08578431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/8/18,Fakhar Zaman ,PAK,91,FALSE,NA,46,12,3,197.826087,2,B,AUS,Harare,AUS PAK,AUS,689,0.5,17.67065217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/23/19,PR Stirling ,IRE,91,FALSE,NA,50,12,2,182,2,B,AFG,Dehradun,AFG IRE,AFG,746,0.5,16.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/8/19,EJG Morgan ,ENG,91,FALSE,59,41,7,7,221.9512195,1,B,NZL,Napier,ENG NZL,NZL,1008,0.5,18.77378049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/19,KL Rahul ,IND,91,FALSE,NA,56,9,4,162.5,1,B,WI,Wankhede,IND WI,WI,1024,0.5,16.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/23,TM Head ,AUS,91,FALSE,71,48,8,6,189.5833333,2,B,RSA,Durban,AUS RSA,RSA,2230,0.5,17.76458333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/25,E Lewis ,WI,91,FALSE,63,44,7,8,206.8181818,1,B,IRE,Bready,IRE WI,IRE,3238,0.5,18.89545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/11/07,HH Gibbs ,RSA,90,TRUE,101,55,14,2,163.6363636,2,B,WI,Johannesburg,RSA WI,WI,20,0,17.29090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/26/13,DA Warner ,AUS,90,TRUE,91,62,5,3,145.1612903,1,B,SL,Sydney,AUS SL,SL,299,0,14.62903226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/29/13,JE Root ,ENG,90,TRUE,77,49,13,1,183.6734694,2,B,AUS,Southampton,AUS ENG,AUS,328,0,16.99183673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/26/16,V Kohli ,IND,90,TRUE,71,55,9,2,163.6363636,1,B,AUS,Adelaide,AUS IND,AUS,485,0,15.79090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/19/24,Mohammad Rizwan ,PAK,90,TRUE,97,63,6,2,142.8571429,1,B,NZL,Christchurch,NZL PAK,NZL,2437,0,14.37142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/15,CH Gayle ,WI,90,FALSE,63,41,9,7,219.5121951,2,B,RSA,Johannesburg,RSA WI,RSA,414,0.5,19.18780488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/31/15,SPD Smith ,AUS,90,FALSE,70,53,7,4,169.8113208,2,B,ENG,Cardiff,AUS ENG,ENG,453,0.5,15.84528302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/10/17,Najeeb Tarakai ,AFG,90,FALSE,79,58,7,5,155.1724138,1,B,IRE,Greater Noida,AFG IRE,IRE,600,0.5,15.97931034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/6/18,S Dhawan ,IND,90,FALSE,NA,49,6,6,183.6734694,1,B,SL,Colombo (RPS),IND SL,SL,656,0.5,16.89183673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/3/19,Babar Azam ,PAK,90,FALSE,78,58,13,1,155.1724138,2,B,RSA,Johannesburg,PAK RSA,RSA,734,0.5,15.77931034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/27/22,JM Bairstow ,ENG,90,FALSE,79,53,3,8,169.8113208,1,B,RSA,Bristol,ENG RSA,RSA,1693,0.5,16.64528302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/28/24,P Nissanka ,SL,90,FALSE,91,60,7,3,150,2,B,NZL,Mount Maunganui,NZL SL,NZL,3079,0.5,14.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/24/06,GC Smith ,RSA,89,TRUE,89,58,11,1,153.4482759,1,B,AUS,Johannesburg,AUS RSA,AUS,6,0,15.5112069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/19/07,JM Kemp ,RSA,89,TRUE,68,56,6,6,158.9285714,2,B,NZL,Durban,NZL RSA,NZL,39,0,16.64821429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/31/16,V Kohli ,IND,89,TRUE,63,47,11,1,189.3617021,1,B,WI,Wankhede,IND WI,WI,556,0,16.40904255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/5/17,MN Samuels ,WI,89,TRUE,NA,66,9,3,134.8484848,2,B,AFG,Basseterre,AFG WI,AFG,613,0,15.44621212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/6/21,DA Warner ,AUS,89,TRUE,89,56,9,4,158.9285714,2,B,WI,Abu Dhabi,AUS WI,WI,1398,0,16.54821429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/09,DA Warner ,AUS,89,FALSE,64,43,7,6,206.9767442,1,B,RSA,Melbourne,AUS RSA,RSA,80,0.5,17.6494186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/13,AJ Finch ,AUS,89,FALSE,71,52,14,1,171.1538462,1,B,IND,Rajkot,AUS IND,IND,331,0.5,16.35384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/27/14,DPMD Jayawardene ,SL,89,FALSE,86,51,11,3,174.5098039,1,B,ENG,Chattogram,ENG SL,ENG,387,0.5,16.5377451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/12/17,Mohammad Nabi ,AFG,89,FALSE,31,30,6,9,296.6666667,1,B,IRE,Greater Noida,AFG IRE,IRE,601,0.5,21.09166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/22/17,KL Rahul ,IND,89,FALSE,94,49,5,8,181.6326531,1,B,SL,Indore,IND SL,SL,634,0.5,17.41581633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/14/18,RG Sharma ,IND,89,FALSE,NA,61,5,5,145.9016393,1,B,BAN,Colombo (RPS),BAN IND,BAN,660,0.5,15.02254098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/22/18,E Lewis ,WI,89,FALSE,NA,36,6,8,247.2222222,1,B,BAN,Mirpur,BAN WI,BAN,717,0.5,19.35555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/22/20,Mohammad Rizwan ,PAK,89,FALSE,103,59,10,3,150.8474576,2,B,NZL,Napier,NZL PAK,NZL,1119,0.5,15.64618644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/24/22,Ishan Kishan ,IND,89,FALSE,82,56,10,3,158.9285714,1,B,SL,Lucknow,IND SL,SL,1492,0.5,15.84821429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/17/25,PD Salt ,ENG,89,FALSE,84,46,10,4,193.4782609,2,B,IRE,Dublin (Malahide),ENG IRE,IRE,3461,0.5,17.21195652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/27/09,DJ Hussey ,AUS,88,TRUE,63,44,5,6,200,1,B,RSA,Johannesburg,AUS RSA,RSA,87,0,17.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/10/12,Tamim Iqbal ,BAN,88,TRUE,90,61,10,2,144.2622951,2,B,WI,Mirpur,BAN WI,WI,291,0,15.35655738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/22/22,Mohammad Rizwan ,PAK,88,TRUE,88,51,5,4,172.5490196,2,B,ENG,Karachi,ENG PAK,ENG,1793,0,15.56372549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/22,PD Salt ,ENG,88,TRUE,79,41,13,3,214.6341463,2,B,PAK,Lahore,ENG PAK,PAK,1802,0,18.51585366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/09,CH Gayle ,WI,88,FALSE,75,50,6,6,176,2,B,AUS,The Oval,AUS WI,AUS,92,0.5,16.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/15/09,GC Smith ,RSA,88,FALSE,66,44,8,6,200,1,B,ENG,Centurion,ENG RSA,ENG,125,0.5,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/25/22,Mohammad Rizwan ,PAK,88,FALSE,92,67,9,1,131.3432836,1,B,ENG,Karachi,ENG PAK,ENG,1798,0.5,13.73358209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/8/23,TL Seifert ,NZL,88,FALSE,77,48,10,3,183.3333333,2,B,SL,Queenstown,NZL SL,SL,2041,0.5,16.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/20/08,Misbah-ul-Haq ,PAK,87,TRUE,82,53,3,5,164.1509434,1,B,BAN,Karachi,BAN PAK,BAN,55,0,15.12877358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/17/16,MJ Guptill ,NZL,87,TRUE,68,58,9,4,150,2,B,PAK,Hamilton,NZL PAK,PAK,480,0,16.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/22,Babar Azam ,PAK,87,TRUE,102,59,7,3,147.4576271,1,B,ENG,Lahore,ENG PAK,ENG,1802,0,14.91144068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/24,MS Chapman ,NZL,87,TRUE,52,42,9,4,207.1428571,2,B,PAK,Rawalpindi,NZL PAK,PAK,2581,0,17.50357143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/24,PD Salt ,ENG,87,TRUE,79,47,7,5,185.106383,2,B,WI,Gros Islet,ENG WI,WI,2709,0,16.85265957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/8/19,SW Billings ,ENG,87,FALSE,NA,47,10,3,185.106383,1,B,WI,Basseterre,ENG WI,WI,751,0.5,16.25265957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/17/21,Rahmanullah Gurbaz ,AFG,87,FALSE,70,45,6,7,193.3333333,1,B,ZIM,Abu Dhabi,AFG ZIM,ZIM,1134,0.5,17.25833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/16/21,Mohammad Rizwan ,PAK,87,FALSE,93,45,10,3,193.3333333,2,B,WI,Karachi,PAK WI,WI,1450,0.5,16.45833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/24,RR Hendricks ,RSA,87,FALSE,91,51,6,6,170.5882353,2,B,WI,Kingston,RSA WI,WI,2617,0.5,16.18970588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/13/24,LS Livingstone ,ENG,87,FALSE,70,47,6,5,185.106383,2,B,AUS,Cardiff,AUS ENG,AUS,2851,0.5,16.05265957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/24/14,JP Duminy ,RSA,86,TRUE,57,43,10,3,200,1,B,NZL,Chattogram,NZL RSA,NZL,383,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/20,Mohammad Hafeez ,PAK,86,TRUE,88,52,4,6,165.3846154,1,B,ENG,Manchester,ENG PAK,ENG,1094,0,15.83461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/27/20,JM Bairstow ,ENG,86,TRUE,NA,48,9,4,179.1666667,2,B,RSA,Cape Town,ENG RSA,RSA,1109,0,16.67916667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/10/22,AD Hales ,ENG,86,TRUE,74,47,4,7,182.9787234,2,B,IND,Adelaide,ENG IND,IND,1878,0,16.77446809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/23,JM Bairstow ,ENG,86,TRUE,92,60,8,4,143.3333333,1,B,NZL,Manchester,ENG NZL,NZL,2229,0,15.48333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/8/11,DPMD Jayawardene ,SL,86,FALSE,86,63,12,1,136.5079365,1,B,AUS,Pallekele,AUS SL,AUS,203,0.5,14.51269841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/3/13,Mohammad Hafeez ,PAK,86,FALSE,65,51,9,4,168.627451,1,B,RSA,Centurion,PAK RSA,RSA,306,0.5,15.91568627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/9/24,BKG Mendis ,SL,86,FALSE,NA,55,6,6,156.3636364,1,B,BAN,Sylhet,BAN SL,BAN,2509,0.5,15.70909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/07,A Symonds ,AUS,85,TRUE,64,46,7,3,184.7826087,1,B,NZL,W.A.C.A,AUS NZL,NZL,49,0,15.59456522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/09,EJG Morgan ,ENG,85,TRUE,54,45,7,5,188.8888889,1,B,RSA,Johannesburg,ENG RSA,RSA,123,0,16.69722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/9/10,CL White ,AUS,85,TRUE,67,49,6,6,173.4693878,1,B,SL,Bridgetown,AUS SL,SL,170,0,16.51173469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/30/12,CH Gayle ,WI,85,TRUE,87,52,7,5,163.4615385,1,B,NZL,Lauderhill,NZL WI,NZL,247,0,16.06153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/10/12,MN Samuels ,WI,85,TRUE,87,43,3,9,197.6744186,1,B,BAN,Mirpur,BAN WI,BAN,291,0,17.71686047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/3/16,MN Samuels ,WI,85,TRUE,92,66,9,2,128.7878788,2,B,ENG,Eden Gardens,ENG WI,ENG,557,0,14.29469697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/14/21,DA Miller ,RSA,85,TRUE,73,45,5,7,188.8888889,1,B,PAK,Lahore,PAK RSA,PAK,1122,0,17.09722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/13/23,BA King ,WI,85,TRUE,93,55,5,6,154.5454545,2,B,IND,Lauderhill,IND WI,IND,2194,0,15.73863636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/6/13,F du Plessis ,RSA,85,FALSE,83,65,10,3,130.7692308,1,B,SL,Hambantota,RSA SL,SL,325,0.5,14.64423077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/29/17,HM Amla ,RSA,85,FALSE,70,51,11,1,166.6666667,1,B,BAN,Potchefstroom,BAN RSA,BAN,628,0.5,14.84166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/7/19,RG Sharma ,IND,85,FALSE,NA,43,6,6,197.6744186,2,B,BAN,Rajkot,BAN IND,BAN,1007,0.5,16.61686047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/8/20,V Kohli ,IND,85,FALSE,NA,61,4,3,139.3442623,2,B,AUS,Sydney,AUS IND,AUS,1116,0.5,13.05860656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/16/21,Babar Azam ,PAK,85,FALSE,76,49,8,3,173.4693878,1,B,ENG,Nottingham,ENG PAK,ENG,1191,0.5,15.11173469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/14/21,KS Williamson ,NZL,85,FALSE,69,48,10,3,177.0833333,1,B,AUS,Dubai (DICS),AUS NZL,AUS,1428,0.5,15.80208333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/25,MR Marsh ,AUS,85,FALSE,66,43,9,5,197.6744186,2,B,NZL,Mount Maunganui,AUS NZL,NZL,3491,0.5,17.01686047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/20/16,ADS Fletcher ,WI,84,TRUE,73,64,6,5,131.25,2,B,SL,Bengaluru,SL WI,SL,543,0,14.83125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/19/17,DAS Gunaratne ,SL,84,TRUE,82,46,6,5,182.6086957,2,B,AUS,Geelong,AUS SL,AUS,597,0,16.11521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/22/19,I Udana ,SL,84,TRUE,54,48,8,6,175,2,B,RSA,Centurion,RSA SL,RSA,758,0,17.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/19,Mohammad Nabi ,AFG,84,TRUE,NA,54,3,7,155.5555556,1,B,BAN,Mirpur,AFG BAN,BAN,883,0,15.53888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/20/20,TL Seifert ,NZL,84,TRUE,80,63,8,3,133.3333333,2,B,PAK,Hamilton,NZL PAK,PAK,1118,0,14.48333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/12/23,YBK Jaiswal ,IND,84,TRUE,85,51,11,3,164.7058824,2,B,WI,Lauderhill,IND WI,WI,2193,0,16.16764706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/25/12,Shakib Al Hasan ,BAN,84,FALSE,71,54,11,2,155.5555556,1,B,PAK,Pallekele,BAN PAK,PAK,274,0.5,14.93888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/27/12,J Charles ,WI,84,FALSE,77,56,10,3,150,1,B,ENG,Pallekele,ENG WI,ENG,276,0.5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/13/13,MDKJ Perera ,SL,84,FALSE,98,59,5,4,142.3728814,1,B,PAK,Dubai (DICS),PAK SL,PAK,351,0.5,13.80932203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/27/18,AJ Finch ,AUS,84,FALSE,NA,41,7,6,204.8780488,2,B,ENG,Birmingham,AUS ENG,ENG,679,0.5,16.97195122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/6/19,TL Seifert ,NZL,84,FALSE,54,43,7,6,195.3488372,1,B,IND,Wellington,IND NZL,IND,735,0.5,16.73372093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/22,Rahmanullah Gurbaz ,AFG,84,FALSE,82,45,4,6,186.6666667,1,B,SL,Sharjah,AFG SL,SL,1757,0.5,15.61666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,AD Hales ,ENG,84,FALSE,78,51,12,3,164.7058824,1,B,AUS,Perth,AUS ENG,AUS,1812,0.5,15.96764706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/25/24,JC Buttler ,ENG,84,FALSE,77,51,8,3,164.7058824,1,B,PAK,Birmingham,ENG PAK,PAK,2623,0.5,14.76764706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/10/25,BM Duckett ,ENG,84,FALSE,68,46,10,2,182.6086957,1,B,WI,Southampton,ENG WI,WI,3218,0.5,15.31521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/17/16,TM Dilshan ,SL,83,TRUE,83,56,8,3,148.2142857,2,B,AFG,Eden Gardens,AFG SL,AFG,538,0,14.73035714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/12/19,PR Stirling ,IRE,83,TRUE,NA,36,6,7,230.5555556,2,B,ZIM,Bready,IRE ZIM,ZIM,825,0,18.18888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/16/21,JC Buttler ,ENG,83,TRUE,96,52,5,4,159.6153846,2,B,IND,Ahmedabad,ENG IND,IND,1133,0,14.61538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/22/15,Mukhtar Ahmed ,PAK,83,FALSE,63,45,12,3,184.4444444,2,B,ZIM,Lahore,PAK ZIM,ZIM,417,0.5,16.33611111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/24/16,RG Sharma ,IND,83,FALSE,90,55,7,3,150.9090909,1,B,BAN,Mirpur,BAN IND,BAN,509,0.5,13.99772727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/18/16,JE Root ,ENG,83,FALSE,70,44,6,4,188.6363636,2,B,RSA,Wankhede,ENG RSA,RSA,540,0.5,15.14090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/28/23,RR Hendricks ,RSA,83,FALSE,94,44,11,2,188.6363636,2,B,WI,Johannesburg,RSA WI,WI,2036,0.5,15.64090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/29/23,Litton Das ,BAN,83,FALSE,51,41,10,3,202.4390244,1,B,IRE,Chattogram,BAN IRE,IRE,2037,0.5,16.18597561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/8/23,SA Yadav ,IND,83,FALSE,54,44,10,4,188.6363636,2,B,WI,Providence,IND WI,WI,2192,0.5,16.34090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/23,FH Allen ,NZL,83,FALSE,77,53,4,6,156.6037736,1,B,ENG,Birmingham,ENG NZL,ENG,2231,0.5,14.74009434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/10/24,JC Buttler ,ENG,83,FALSE,58,45,8,6,184.4444444,2,B,WI,Bridgetown,ENG WI,WI,2943,0.5,16.63611111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/10/25,TH David ,AUS,83,FALSE,73,52,4,8,159.6153846,1,B,RSA,Darwin,AUS RSA,RSA,3403,0.5,15.81538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/12/25,JC Buttler ,ENG,83,FALSE,35,30,8,7,276.6666667,1,B,RSA,Manchester,ENG RSA,RSA,3450,0.5,19.44166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/22/16,CJ Anderson ,NZL,82,TRUE,58,42,6,4,195.2380952,1,B,PAK,Wellington,NZL PAK,PAK,483,0,15.68095238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/27/16,V Kohli ,IND,82,TRUE,78,51,9,2,160.7843137,2,B,AUS,Mohali,AUS IND,AUS,553,0,14.71960784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/31/16,LMP Simmons ,WI,82,TRUE,80,51,7,5,160.7843137,2,B,IND,Wankhede,IND WI,IND,556,0,15.61960784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/21,Mohammad Rizwan ,PAK,82,TRUE,94,61,10,1,134.4262295,1,B,ZIM,Harare,PAK ZIM,ZIM,1154,0,13.86065574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/23/22,V Kohli ,IND,82,TRUE,98,53,6,4,154.7169811,2,B,PAK,Melbourne,IND PAK,PAK,1842,0,14.66792453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/14/23,BA King ,WI,82,TRUE,97,52,8,5,157.6923077,1,B,ENG,St George's,ENG WI,ENG,2402,0,15.84230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/6/17,V Kohli ,IND,82,FALSE,NA,54,7,1,151.8518519,2,B,SL,Colombo (RPS),IND SL,SL,618,0.5,12.8962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/22/18,Hazratullah Zazai ,AFG,82,FALSE,72,54,6,7,151.8518519,1,B,IRE,Bready,AFG IRE,IRE,697,0.5,15.5962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
