"Player","Country","CareerBatImpact","CareerBowlImpact","MatchesPlayed","TotalImpact","BatImpactperGame","BatImpactperGame_Z","BowlImpactperGame","BowlImpactperGame_Z","TotalImpactperGame","TotalImpactperGame_Z"
"Azmatullah Omarzai ","AFG",20.828661782037,55.7182900432901,39,76.5469518253272,0.534068250821462,-0.147593439674258,1.42867410367411,0.0846212477686197,1.96274235449557,-0.0629721919056379
"B Evans ","ZIM",2.46666666666667,15.6098484848485,5,18.0765151515151,0.493333333333335,-0.171323107827395,3.12196969696969,0.999173126176008,3.61530303030302,0.827850018348613
"B Fernando ","SL",-4.57023809523809,58.5333333333334,22,53.9630952380953,-0.207738095238095,-0.579724385588534,2.66060606060606,0.749989828271113,2.45286796536797,0.170265442682579
"B Geeves ","AUS",0,0,1,0,0,-0.458708894046135,0,-0.687008106444826,0,-1.14571700049096
"B Kumar ","IND",-19.6287878787879,312.309415584415,84,292.680627705627,-0.233676046176046,-0.594834247257195,3.7179692331478,1.32107350641663,3.48429318697175,0.726239259159436
"B Laughlin ","AUS",0,0,3,0,0,-0.458708894046135,0,-0.687008106444826,0,-1.14571700049096
"B Lee ","AUS",8.21190476190477,86.0039872408294,25,94.2158920027342,0.328476190476191,-0.267358782720183,3.44015948963318,1.17102798348659,3.76863568010937,0.903669200766407
"B Mavuta ","ZIM",5.9952380952381,10.8166666666667,7,16.8119047619048,0.856462585034014,0.0402137546706237,1.54523809523809,0.147577661203814,2.40170068027211,0.187791415874437
"B Muzarabani ","ZIM",-40.2083333333333,210.536438923395,54,170.328105590062,-0.744598765432099,-0.8924665324675,3.89882294302584,1.41875290789904,3.15422417759374,0.526286375431536
"B Sai Sudharsan","IND",0,0,1,0,0,-0.458708894046135,0,-0.687008106444826,0,-1.14571700049096
"B Stanlake ","AUS",-1.16071428571429,76.1416666666667,18,74.9809523809524,-0.064484126984127,-0.496273397151464,4.23009259259259,1.59767221854402,4.16560846560847,1.10139882139256
"B White ","IRE",-10.4583333333333,54.95,23,44.4916666666667,-0.454710144927536,-0.723595176144048,2.38913043478261,0.603365373260605,1.93442028985507,-0.120229802883443
"BA Carse ","ENG",-6.46617647058823,45.575,11,39.1088235294118,-0.58783422459893,-0.801145111889337,4.14318181818182,1.550731558977,3.55534759358289,0.749586447087667
"BA King ","WI",235.212743357976,0,65,235.212743357976,3.61865759012271,1.64929939634675,0,-0.687008106444826,3.61865759012271,0.962291289901924
"BA Parchment ","WI",2.46666666666667,0,1,2.46666666666667,2.46666666666667,0.978220037047568,0,-0.687008106444826,2.46666666666667,0.291211930602741
"BA Stokes ","ENG",82.9660284102831,63.7982142857143,43,146.764242695997,1.92944252116937,0.665266151717637,1.48367940199336,0.114329704519707,3.41312192316273,0.779595856237344
"BAW Mendis ","SL",-7.09285714285714,220.066666666666,37,212.973809523809,-0.191698841698842,-0.570380898787034,5.94774774774774,2.52538073844038,5.7560489060489,1.95499983965335
"BB McCullum ","NZL",312.414113745609,0,68,312.414113745609,4.59432520214131,2.21766359317404,0,-0.687008106444826,4.59432520214131,1.53065548672921
"BB Sran ","IND",0,0,2,0,0,-0.458708894046135,0,-0.687008106444826,0,-1.14571700049096
"BC Fortuin ","RSA",-6.95694444444445,50.7916666666667,25,43.8347222222223,-0.278277777777778,-0.62081648449317,2.03166666666667,0.410298573885814,1.75338888888889,-0.210517910607356
"BCJ Cutting ","AUS",1.95625,-0.324999999999999,4,1.63125,0.4890625,-0.173811033763833,-0.0812499999999998,-0.730891371962561,0.4078125,-0.904702405726394
"BE Hendricks ","RSA",-7.64772727272728,56.875,18,49.2272727272728,-0.424873737373738,-0.70621431240866,3.15972222222222,1.01956333035597,2.73484848484849,0.31334901794731
"BG Lister ","NZL",-9.375,22.8119565217391,9,13.4369565217391,-1.04166666666667,-1.0655200980553,2.53466183574879,0.681967134611582,1.49299516908213,-0.383552963443716
