Player,Country,CareerBatImpact,CareerBowlImpact,MatchesPlayed,TotalImpact,BatImpactperGame,BatImpactperGame_Z,BowlImpactperGame,BowlImpactperGame_Z,TotalImpactperGame,TotalImpactperGame_Z
LE Plunkett ,ENG,-7.259090909,75.43141711,22,68.1723262,-0.329958678,-0.637876927,3.428700778,1.128037424,3.0987421,0.490160497
AF Milne ,NZL,-16.79830447,174.8297034,51,158.0313989,-0.329378519,-0.637538677,3.4280334,1.127686579,3.098654881,0.490147902
GJ Delany ,IRE,62.41856807,76.83722944,45,139.2557975,1.38707929,0.363209017,1.707493987,0.223187206,3.094573278,0.586396223
SS Cottrell ,WI,-16.6202381,155.7242651,45,139.104027,-0.369338624,-0.660836647,3.460539224,1.144775114,3.0912006,0.483938466
Gulbadin Naib ,AFG,94.86894424,68.91785714,53,163.7868014,1.78998008,0.598112569,1.300336927,0.009141946,3.090317007,0.607254515
SM Curran ,ENG,39.639754,133.4120047,56,173.0517587,0.70785275,-0.032800946,2.382357226,0.57796744,3.090209976,0.545166494
RA Jadeja ,IND,61.19428426,155.072514,70,216.2667983,0.874204061,0.064186984,2.215321629,0.490155681,3.08952569,0.554342665
LMP Simmons ,WI,198.3852811,11.33333333,68,209.7186144,2.917430604,1.2554509,0.166666667,-0.586836287,3.084097271,0.668614613
Shoriful Islam ,BAN,4.285714286,115.574447,39,119.8601613,0.10989011,-0.381431556,2.963447359,0.88345051,3.073337469,0.502018954
Mahedi Hasan ,BAN,7.11809005,146.4630952,50,153.5811853,0.142361801,-0.362499561,2.929261905,0.865478982,3.071623706,0.502979421
Towhid Hridoy ,BAN,82.61808361,0,27,82.61808361,3.059929023,1.338531861,0,-0.674454097,3.059929023,0.664077764
JW Dernbach ,ENG,-5.814285714,109.7547619,34,103.9404762,-0.171008403,-0.545204029,3.228081232,1.022570353,3.057072829,0.477366324
IS Sodhi ,NZL,-23.10665931,379.3495106,117,356.2428513,-0.197492815,-0.560645255,3.24230351,1.030047101,3.044810695,0.469401846
Mohammad Wasim (1) ,PAK,-7.841117216,92.8,28,84.95888278,-0.280039901,-0.608772745,3.314285714,1.06788864,3.034245814,0.459115895
MJ Lumb ,ENG,78.75487719,0,26,78.75487719,3.029033738,1.32051896,0,-0.674454097,3.029033738,0.646064863
JD Ryder ,NZL,52.41159447,10.8,21,63.21159447,2.495790213,1.009621584,0.514285714,-0.404090569,3.010075927,0.605531015
SS Iyer ,IND,152.417919,0.7,51,153.117919,2.988586647,1.296937062,0.01372549,-0.667238513,3.002312137,0.629698549
Shoaib Malik ,PAK,256.7994665,76.275,111,333.0744665,2.313508707,0.90334586,0.687162162,-0.313208234,3.00067087,0.590137626
AG Cremer ,ZIM,-25.93517316,109.8583333,28,83.92316017,-0.926256184,-0.985536713,3.923511905,1.388163028,2.99725572,0.402626315
RK Singh ,IND,86.95310303,8.7,32,95.65310303,2.71728447,1.138759548,0.271875,-0.531527545,2.98915947,0.607232004
NL McCullum ,NZL,-8.094734269,190.0054189,61,181.9106846,-0.132700562,-0.522869379,3.114842932,0.963040201,2.98214237,0.440170822
MN Waller ,ZIM,89.83698995,-0.4,30,89.43698995,2.994566332,1.300423402,-0.013333333,-0.681463522,2.981232998,0.61895988
JDP Oram ,NZL,59.66487253,40.675,34,100.3398725,1.754849192,0.577630181,1.196323529,-0.045538611,2.951172721,0.53209157
Fareed Ahmad ,AFG,-0.861111111,77.54844029,26,76.68732917,-0.033119658,-0.464810649,2.982632319,0.893536175,2.949512661,0.428725525
AL Phehlukwayo ,RSA,-7.555614973,131.2440789,42,123.688464,-0.179895595,-0.550385534,3.124859023,0.968305729,2.944963428,0.417920194
JEC Franklin ,NZL,52.34504431,56.60714286,37,108.9521872,1.414730927,0.379330772,1.52992278,0.129836804,2.944653707,0.509167576
CJ Anderson ,NZL,59.32378596,28.33333333,30,87.6571193,1.977459532,0.707418856,0.944444444,-0.177953174,2.921903977,0.529465682
CL White ,AUS,134.5425251,2.5,47,137.0425251,2.862606916,1.223487004,0.053191489,-0.646490966,2.915798406,0.576996038
SV Samson ,IND,122.2791384,0,42,122.2791384,2.911408056,1.25193957,0,-0.674454097,2.911408056,0.577485472
G Motie ,WI,-3.346212121,79,26,75.65378788,-0.128700466,-0.5205372,3.038461538,0.922885979,2.909761072,0.402348779
Litton Das ,BAN,244.9674944,0,85,244.9674944,2.881970522,1.234776582,0,-0.674454097,2.881970522,0.560322485
KD Mills ,NZL,-4.473448773,122.5712815,41,118.0978327,-0.109108507,-0.509114485,2.98954345,0.897169404,2.880434944,0.388054919
SJ Benn ,WI,-0.107638889,69.09166667,24,68.98402778,-0.004484954,-0.448115736,2.878819444,0.838961035,2.874334491,0.390845299
YK Pathan ,IND,31.24076036,31.9122549,22,63.15301526,1.420034562,0.382422954,1.450557041,0.088113691,2.870591603,0.470536645
R Powell ,WI,254.4263072,-5.075,87,249.3513072,2.924440312,1.259537776,-0.058333333,-0.705120331,2.866106979,0.554417445
KA Maharaj ,RSA,-6.474801587,109.6120047,36,103.1372031,-0.1798556,-0.550362216,3.044777907,0.926206537,2.864922308,0.375844321
SD Hope ,WI,108.8023635,0,38,108.8023635,2.863220092,1.223844505,0,-0.674454097,2.863220092,0.549390407
AJ Hosein ,WI,9.399707242,170.8833333,63,180.2830406,0.149201702,-0.358511689,2.712433862,0.751490993,2.861635565,0.392979304
CBRLS Kumara ,SL,-5.15,70.96500565,23,65.81500565,-0.223913043,-0.576049061,3.085435028,0.947580264,2.861521985,0.371531203
I Udana ,SL,26.47197205,73.56235994,35,100.034332,0.756342059,-0.004530188,2.101781713,0.430466968,2.858123771,0.42593678
MEK Hussey ,AUS,107.0358461,1.2,38,108.2358461,2.816732793,1.196740979,0.031578947,-0.657852828,2.84831174,0.538888151
Nasum Ahmed ,BAN,-12.05490196,105.7028075,33,93.64790553,-0.365300059,-0.65848204,3.203115378,1.009445632,2.837815319,0.350963592
HC Brook ,ENG,113.4988338,0,40,113.4988338,2.837470846,1.208831902,0,-0.674454097,2.837470846,0.534377805
Faheem Ashraf ,PAK,27.685692,99.61547619,45,127.3011682,0.6152376,-0.086798427,2.213677249,0.489291219,2.828914849,0.402492792
KIC Asalanka ,SL,136.6192639,16.13333333,54,152.7525972,2.529986369,1.029558995,0.298765432,-0.51739106,2.828751801,0.512167935
TT Bresnan ,ENG,22.8283703,70.00085639,33,92.82922669,0.691768797,-0.042178385,2.121238072,0.44069531,2.813006869,0.398516925
Fakhar Zaman ,PAK,229.7824041,-2.3,81,227.4824041,2.836819804,1.208452325,-0.028395062,-0.689381576,2.808424743,0.519070749
FA Allen ,WI,33.49151518,75.66060606,39,109.1521212,0.8587568,0.055180756,1.94001554,0.345425381,2.79877234,0.400606137
NLTC Perera ,SL,157.0916586,63.59626623,79,220.6879249,1.988502008,0.713856959,0.805016028,-0.251251649,2.793518036,0.46260531
R Rampaul ,WI,-10.27083333,85.69570715,27,75.42487382,-0.380401235,-0.667286489,3.17391508,0.994094835,2.793513845,0.326808345
Sabbir Rahman ,BAN,100.3782135,13.91153846,41,114.2897519,2.448249109,0.981903658,0.339305816,-0.496078702,2.787554925,0.485824956
SPD Smith ,AUS,133.9136595,52.59166667,67,186.5053262,1.998711336,0.719809311,0.784950249,-0.261800366,2.783661585,0.458008945
BMAJ Mendis ,SL,20.71004481,40.425,22,61.13504481,0.941365673,0.10334427,1.8375,0.291532259,2.778865673,0.394876529
AB de Villiers ,RSA,209.4546941,0,76,209.4546941,2.755982817,1.161321875,0,-0.674454097,2.755982817,0.486867778
Mahmudullah ,BAN,247.0139234,93.84166667,124,340.8555901,1.992047769,0.715924247,0.756787634,-0.276605646,2.748835404,0.439318601
OF Smith ,WI,26.76642157,44.66666667,26,71.43308824,1.029477753,0.154716322,1.717948718,0.22868333,2.747426471,0.383399652
DR Smith ,WI,80.85949374,9.266666667,33,90.12616041,2.450287689,0.983092214,0.280808081,-0.526831363,2.73109577,0.456260851
TH David ,AUS,92.54577079,0,34,92.54577079,2.721934435,1.141470621,0,-0.674454097,2.721934435,0.467016524
Ibrahim Zadran ,AFG,97.95306074,0,36,97.95306074,2.720918354,1.140878215,0,-0.674454097,2.720918354,0.466424117
R Ravindra ,NZL,25.34436813,31.51666667,21,56.8610348,1.206874673,0.258144183,1.500793651,0.114523421,2.707668324,0.372667604
Avesh Khan ,IND,2.108333333,59.69096639,23,61.79929972,0.091666667,-0.392056384,2.595259408,0.689891578,2.686926075,0.297835194
Saim Ayub ,PAK,71.24619565,-1.65,26,69.59619565,2.740238294,1.152142334,-0.063461538,-0.707816263,2.676776756,0.444326071
Ahmed Shehzad ,PAK,145.7377765,-1.3,54,144.4377765,2.698847713,1.128010352,-0.024074074,-0.687110003,2.674773639,0.440900349
CA Young ,IRE,-20.49292929,112.475,35,91.98207071,-0.585512266,-0.786872529,3.213571429,1.014942449,2.628059163,0.22806992
PD Collingwood ,ENG,63.27239459,25.6,34,88.87239459,1.860952782,0.639491837,0.752941176,-0.278627755,2.613893958,0.360864082
CR Brathwaite ,WI,32.11790567,72.17005495,40,104.2879606,0.802947642,0.022642301,1.804251374,0.274053228,2.607199015,0.296695528
MS Dhoni ,IND,249.3975518,0,96,249.3975518,2.597891164,1.069149579,0,-0.674454097,2.597891164,0.394695482
DJ Mitchell ,NZL,173.8798974,0.10974026,67,173.9896376,2.595222349,1.067593578,0.001637914,-0.673593035,2.596860263,0.394000543
H Klaasen ,RSA,142.3777439,-3.3,54,139.0777439,2.636624888,1.091732531,-0.061111111,-0.706580628,2.575513777,0.385151904
BJ McCarthy ,IRE,4.058284114,92.6254329,38,96.68371701,0.10679695,-0.383234963,2.437511392,0.606962364,2.544308342,0.223727401
A Balbirnie ,IRE,143.9829955,0,57,143.9829955,2.526017465,1.027245002,0,-0.674454097,2.526017465,0.352790905
Mosaddek Hossain ,BAN,22.50812672,53.10151515,30,75.60964187,0.750270891,-0.008069866,1.770050505,0.256073596,2.520321396,0.248003731
WG Jacks ,ENG,58.76464665,-6.15,21,52.61464665,2.798316507,1.186003718,-0.292857143,-0.828411106,2.505459364,0.357592612
Karim Janat ,AFG,30.14863502,107.195933,55,137.344568,0.548157,-0.12590848,1.949016964,0.350157492,2.497173964,0.224249012
PVD Chameera ,SL,-11.78809524,136.434878,50,124.6467827,-0.235761905,-0.582957311,2.728697559,0.76004093,2.492935654,0.177083618
LL Tsotsobe ,RSA,-6.517857143,61.31666667,22,54.79880952,-0.296266234,-0.618233196,2.787121212,0.790754645,2.490854978,0.172521449
M Theekshana ,SL,-33.06041667,166.9484962,54,133.8880796,-0.612229938,-0.802449754,3.091638819,0.95084164,2.479408881,0.148391886
CJ Chibhabha ,ZIM,54.01918057,29.99848485,34,84.01766542,1.588799428,0.480818062,0.882308378,-0.21061853,2.471107806,0.270199532
A Dananjaya ,SL,-3.033658009,83.22175325,33,80.18809524,-0.091929031,-0.499098322,2.521871311,0.651310952,2.42994228,0.15221263
MS Chapman ,NZL,147.1097343,5.6,63,152.7097343,2.335075148,0.915919759,0.088888889,-0.627724599,2.423964037,0.28819516
S Dube ,IND,67.6391296,12.19166667,33,79.83079627,2.049670594,0.749520126,0.369444444,-0.480234618,2.419115038,0.269285507
TL Chatara ,ZIM,-13.775,95.82971014,34,82.05471014,-0.405147059,-0.681714066,2.818520887,0.807261669,2.413373828,0.125547603
MK Pandey ,IND,93.41159621,0,39,93.41159621,2.395169134,0.9509564,0,-0.674454097,2.395169134,0.276502303
TK Curran ,ENG,1.764285714,69.75833333,30,71.52261905,0.058809524,-0.411213109,2.325277778,0.547960383,2.384087302,0.136747274
Usman Ghani ,AFG,69.07213799,0,29,69.07213799,2.381797862,0.943160538,0,-0.674454097,2.381797862,0.26870644
Mashrafe Mortaza ,BAN,35.29740672,76.53405797,47,111.8314647,0.751008654,-0.007639727,1.628384212,0.181598654,2.379392866,0.173958927
C Kieswetter ,ENG,58.76760475,0,25,58.76760475,2.35070419,0.925031971,0,-0.674454097,2.35070419,0.250577873
Iftikhar Ahmed ,PAK,129.8879608,17.13333333,63,147.0212941,2.061713663,0.756541605,0.271957672,-0.531484083,2.333671335,0.225057522
T Stubbs ,RSA,87.44401945,-13.1,32,74.34401945,2.732625608,1.147703904,-0.409375,-0.889665343,2.323250608,0.25803856
LRPL Taylor ,NZL,228.8024634,0,99,228.8024634,2.311135994,0.901962495,0,-0.674454097,2.311135994,0.227508398
Najmul Hossain Shanto ,BAN,99.62774495,-1.9,43,97.72774495,2.316924301,0.905337257,-0.044186047,-0.697683005,2.272738255,0.207654252
MD Shanaka ,SL,148.4398016,66.92683983,95,215.3666415,1.562524228,0.465498812,0.704493051,-0.304097267,2.267017278,0.161401544
F Behardien ,RSA,73.45810991,12.35,38,85.80810991,1.933108156,0.681560639,0.325,-0.503599368,2.258108156,0.177961271
Misbah-ul-Haq ,PAK,78.51459362,0,35,78.51459362,2.243274103,0.862396926,0,-0.674454097,2.243274103,0.187942829
Tamim Iqbal ,BAN,147.3725748,0,66,147.3725748,2.2329178,0.856358883,0,-0.674454097,2.2329178,0.181904785
MC Henriques ,AUS,38.66762103,14.91666667,24,53.5842877,1.611150876,0.493849643,0.621527778,-0.347712681,2.232678654,0.146136963
RJW Topley ,ENG,-7.2625,78.34569597,32,71.08319597,-0.226953125,-0.577821522,2.448302999,0.612635586,2.221349874,0.034814064
BRM Taylor ,ZIM,82.78812087,8.15,41,90.93812087,2.01922246,0.731767927,0.198780488,-0.569953831,2.218002948,0.161814096
HT Tector ,IRE,94.06209722,25.325,54,119.3870972,1.741890689,0.570074975,0.468981481,-0.427907315,2.210872171,0.14216766
JDS Neesham ,NZL,107.5861026,53.12738095,73,160.7134836,1.473782227,0.413759496,0.727772342,-0.291859184,2.201554569,0.121900312
GJ Bailey ,AUS,63.60613306,0,29,63.60613306,2.193314933,0.833269193,0,-0.674454097,2.193314933,0.158815096
LJ Wright ,ENG,63.75662327,45.275,50,109.0316233,1.275132465,0.297940575,0.9055,-0.198426535,2.180632465,0.09951404
KD Karthik ,IND,127.042565,-5.3,56,121.742565,2.268617232,0.87717275,-0.094642857,-0.724208497,2.173974375,0.152964253
Umar Akmal ,PAK,180.3078225,0,83,180.3078225,2.172383404,0.821065468,0,-0.674454097,2.172383404,0.146611371
Najibullah Zadran ,AFG,164.3568807,0,76,164.3568807,2.162590535,0.815355924,0,-0.674454097,2.162590535,0.140901827
Mohammed Shami ,IND,-5.75,53.27047101,22,47.52047101,-0.261363636,-0.597883908,2.421385046,0.598484633,2.16002141,0.000600725
WP Masakadza ,ZIM,5.354699248,93.89166667,46,99.24636591,0.116406505,-0.377632297,2.041123188,0.398578366,2.157529694,0.020946069
N Dickwella ,SL,60.17461133,0,28,60.17461133,2.149093262,0.807486599,0,-0.674454097,2.149093262,0.133032501
CK Kapugedera ,SL,89.39768007,0,42,89.39768007,2.128516192,0.795489534,0,-0.674454097,2.128516192,0.121035437
Mohammad Hasnain ,PAK,-5.025,64.525,28,59.5,-0.179464286,-0.550134068,2.304464286,0.537018587,2.125,-0.013115481
SE Rutherford ,WI,58.10480027,-5.316666667,25,52.7881336,2.324192011,0.909574555,-0.212666667,-0.786254423,2.111525344,0.123320132
MD Gunathilaka ,SL,78.83122077,15.35,45,94.18122077,1.751804906,0.575855269,0.341111111,-0.495129646,2.092916017,0.080725622
Mohammad Naim ,BAN,68.9041491,0,33,68.9041491,2.088004518,0.771869983,0,-0.674454097,2.088004518,0.097415885
RR Pant ,IND,149.6690047,0,72,149.6690047,2.078736176,0.766466254,0,-0.674454097,2.078736176,0.092012157
R Ngarava ,ZIM,-27.56845238,122.8589257,46,95.29047334,-0.599314182,-0.794919471,2.670846211,0.729628079,2.071532029,-0.065291391
TWM Latham ,NZL,53.62204305,0,26,53.62204305,2.062386271,0.756933757,0,-0.674454097,2.062386271,0.082479659
PBB Rajapaksa ,SL,78.71789649,0,39,78.71789649,2.018407602,0.73129284,0,-0.674454097,2.018407602,0.056838743
GH Dockrell ,IRE,79.23104888,79.25085139,79,158.4819003,1.002924669,0.139235058,1.003175334,-0.147077942,2.006100003,-0.007842884
KJ O'Brien ,IRE,59.71830177,39.875,50,99.59330177,1.194366035,0.250851262,0.7975,-0.255202876,1.991866035,-0.004351614
B White ,IRE,-10.45833333,54.25,22,43.79166667,-0.475378788,-0.722661324,2.465909091,0.621891229,1.990530303,-0.100770095
Azmatullah Omarzai ,AFG,20.82866178,55.71829004,39,76.54695183,0.534068251,-0.134122654,1.428674104,0.07660968,1.962742354,-0.057512974
Shamim Hossain ,BAN,41.15183997,1.9,22,43.05183997,1.870538181,0.645080419,0.086363636,-0.629052141,1.956901817,0.016028278
Nasir Hossain ,BAN,36.41865251,12.30543478,25,48.72408729,1.4567461,0.40382691,0.492217391,-0.415692038,1.948963492,-0.011865128
RJ Nicol ,NZL,28.67837128,11.93333333,21,40.61170461,1.365636727,0.350707343,0.568253968,-0.375719088,1.933890696,-0.025011744
Samiullah Shinwari ,AFG,39.17887135,24.225,33,63.40387135,1.187238526,0.246695705,0.734090909,-0.28853747,1.921329435,-0.041841765
TAM Siriwardana ,SL,25.86874035,14.06666667,21,39.93540702,1.231844779,0.272702522,0.66984127,-0.322313946,1.901686048,-0.049611424
WTS Porterfield ,IRE,54.81797199,0,29,54.81797199,1.890274896,0.656587532,0,-0.674454097,1.890274896,-0.017866566
C de Grandhomme ,NZL,49.75727931,27.35398551,41,77.11126482,1.213592178,0.262060695,0.667170378,-0.323718052,1.880762557,-0.061657357
E Chigumbura ,ZIM,76.57480506,16.925,50,93.49980506,1.531496101,0.447408459,0.3385,-0.496502325,1.869996101,-0.049093866
CB Mpofu ,ZIM,-11.36458333,64.58598051,29,53.22139718,-0.391882184,-0.673980236,2.227102776,0.496349111,1.835220592,-0.177631125
MS Wade ,AUS,162.4939633,0,89,162.4939633,1.825774868,0.618982031,0,-0.674454097,1.825774868,-0.055472066
Mohammad Irfan ,PAK,-4.666666667,42.56323529,21,37.89656863,-0.222222222,-0.57506326,2.026820728,0.391059464,1.804598506,-0.184003796
Shapoor Zadran ,AFG,-14.40753119,51.82261905,21,37.41508785,-0.686072914,-0.84550248,2.467743764,0.622855729,1.78167085,-0.22264675
Soumya Sarkar ,BAN,135.1225608,5.358333333,79,140.4808942,1.710412162,0.551722026,0.067827004,-0.638796976,1.778239167,-0.08707495
Naseem Shah ,PAK,-3.071825397,49.15789474,26,46.08606934,-0.118147131,-0.514384281,1.890688259,0.319493691,1.772541128,-0.194890589
BC Fortuin ,RSA,-6.956944444,50.79166667,25,43.83472222,-0.278277778,-0.607745373,2.031666667,0.393607007,1.753388889,-0.214138366
Kamran Akmal ,PAK,92.83690908,0,54,92.83690908,1.71920202,0.556846783,0,-0.674454097,1.71920202,-0.117607314
PHKD Mendis ,SL,36.93500755,0.633333333,22,37.56834088,1.678863979,0.533328465,0.028787879,-0.659320112,1.707651858,-0.125991647
HH Gibbs ,RSA,37.56066238,0,22,37.56066238,1.707302835,0.549909193,0,-0.674454097,1.707302835,-0.124544905
T Bavuma ,RSA,59.65935259,0,35,59.65935259,1.704552931,0.548305914,0,-0.674454097,1.704552931,-0.126148183
HR Walsh ,WI,-15.22211538,67.69166667,31,52.46955128,-0.49103598,-0.731789949,2.183602151,0.473480534,1.69256617,-0.258309415
Haider Ali ,PAK,57.34542008,0,34,57.34542008,1.686630002,0.537856295,0,-0.674454097,1.686630002,-0.136597802
WU Tharanga ,SL,41.36659625,0,25,41.36659625,1.65466385,0.519219045,0,-0.674454097,1.65466385,-0.155235052
Mehidy Hasan Miraz ,BAN,31.90460586,12.425,27,44.32960586,1.181652069,0.243438629,0.460185185,-0.432531588,1.641837254,-0.18909296
Asghar Afghan ,AFG,74.7413937,3.95,48,78.6913937,1.557112369,0.462343531,0.082291667,-0.631192804,1.639404035,-0.168849272
C Karunaratne ,SL,11.71265237,48.81464173,37,60.5272941,0.316558172,-0.26093772,1.319314641,0.019118661,1.635872814,-0.241819059
V Sibanda ,ZIM,35.98858824,0,22,35.98858824,1.63584492,0.50824703,0,-0.674454097,1.63584492,-0.166207067
W Madhevere ,ZIM,71.90138168,6.25,48,78.15138168,1.497945452,0.427847399,0.130208333,-0.606002683,1.628153785,-0.178155284
SO Hetmyer ,WI,99.21455808,0,62,99.21455808,1.600234808,0.48748524,0,-0.674454097,1.600234808,-0.186968858
Fawad Alam ,PAK,16.58281675,18.58333333,22,35.16615009,0.753764398,-0.006033043,0.84469697,-0.230391105,1.598461368,-0.236424149
O Thomas ,WI,-13.94166667,46.83333333,21,32.89166667,-0.663888889,-0.832568511,2.23015873,0.497955647,1.566269841,-0.334612864
CR Ervine ,ZIM,76.27895181,0,49,76.27895181,1.556713302,0.462110863,0,-0.674454097,1.556713302,-0.212343234
Rubel Hossain ,BAN,-22.53333333,63.81317523,27,41.2798419,-0.834567901,-0.932079624,2.363450934,0.568028273,1.528883033,-0.364051351
P Utseya ,ZIM,-24.75586219,71.93550725,31,47.17964505,-0.7985762,-0.911095355,2.320500234,0.545448795,1.521924034,-0.36564656
FH Edwards ,WI,-9.45,48.59631465,26,39.14631465,-0.363461538,-0.657410125,1.869089025,0.308138826,1.505627487,-0.3492713
GC Wilson ,IRE,49.40010846,0,33,49.40010846,1.496972984,0.42728042,0,-0.674454097,1.496972984,-0.247173677
LJ Tucker ,IRE,70.4996166,0,49,70.4996166,1.438767686,0.393344941,0,-0.674454097,1.438767686,-0.281109156
ADS Fletcher ,WI,84.72383215,0,59,84.72383215,1.435997155,0.391729637,0,-0.674454097,1.435997155,-0.282724461
Sarfaraz Ahmed ,PAK,78.84499556,0,55,78.84499556,1.433545374,0.390300173,0,-0.674454097,1.433545374,-0.284153924
Afif Hossain ,BAN,77.28129189,12.66666667,63,89.94795856,1.226687173,0.26969548,0.201058201,-0.568756422,1.427745374,-0.299060942
SW Billings ,ENG,50.7186042,0,36,50.7186042,1.408850117,0.375902078,0,-0.674454097,1.408850117,-0.298552019
Shafiqullah ,AFG,39.3105657,0,28,39.3105657,1.403948775,0.373044446,0,-0.674454097,1.403948775,-0.301409652
Mushfiqur Rahim ,BAN,125.2686162,0,90,125.2686162,1.391873513,0.366004196,0,-0.674454097,1.391873513,-0.308449901
C Campher ,IRE,52.36160001,4.083333333,41,56.44493334,1.277112195,0.299094819,0.099593496,-0.622097113,1.376705691,-0.323002295
S Chanderpaul ,WI,30.16414359,0,22,30.16414359,1.371097436,0.353891104,0,-0.674454097,1.371097436,-0.320562993
DM Bravo ,WI,35.26956486,0,26,35.26956486,1.356521725,0.345393017,0,-0.674454097,1.356521725,-0.32906108
DT Christian ,AUS,12.75934066,17.74166667,23,30.50100733,0.554753942,-0.12206226,0.771376812,-0.268936016,1.326130753,-0.390998275
LD Chandimal ,SL,84.00086044,0,65,84.00086044,1.29232093,0.307961979,0,-0.674454097,1.29232093,-0.366492119
Asif Ali ,PAK,65.28033999,0,52,65.28033999,1.255391154,0.286430783,0,-0.674454097,1.255391154,-0.388023314
MJ Clarke ,AUS,37.77193548,4,34,41.77193548,1.110939279,0.202210898,0.117647059,-0.612606231,1.228586338,-0.410395334
Younis Khan ,PAK,25.3912304,0,21,25.3912304,1.20910621,0.259445237,0,-0.674454097,1.20910621,-0.41500886
C Madande ,ZIM,23.97449634,0,22,23.97449634,1.089749833,0.189856799,0,-0.674454097,1.089749833,-0.484597298
Simi Singh ,IRE,-12.59049741,40.53333333,26,27.94283592,-0.4842499,-0.727833455,1.558974359,0.145109418,1.074724459,-0.582724037
L Ronchi ,NZL,29.09444824,0,28,29.09444824,1.039087437,0.160319064,0,-0.674454097,1.039087437,-0.514135033
BJ Haddin ,AUS,35.31729229,0,34,35.31729229,1.038743891,0.160118766,0,-0.674454097,1.038743891,-0.514335331
R Mutumbami ,ZIM,20.67417301,0,21,20.67417301,0.984484429,0.128483831,0,-0.674454097,0.984484429,-0.545970267
HDRL Thirimanne ,SL,22.71764058,0,26,22.71764058,0.873755407,0.063925405,0,-0.674454097,0.873755407,-0.610528692
Sohaib Maqsood ,PAK,24.68785221,-2.3,26,22.38785221,0.949532777,0.108105943,-0.088461538,-0.720958935,0.861071239,-0.612852992
Nurul Hasan ,BAN,30.82730958,0,39,30.82730958,0.790443835,0.015352197,0,-0.674454097,0.790443835,-0.659101901
Khushdil Shah ,PAK,24.76150794,-2.466666667,29,22.29484127,0.853845101,0.052317085,-0.085057471,-0.719169394,0.76878763,-0.666852309
D Ramdin ,WI,50.93139342,0,70,50.93139342,0.727591335,-0.021292744,0,-0.674454097,0.727591335,-0.695746842
MV Boucher ,RSA,16.54895758,0,24,16.54895758,0.689539899,-0.043477901,0,-0.674454097,0.689539899,-0.717931999
RW Chakabva ,ZIM,18.17176781,0,30,18.17176781,0.605725594,-0.092344219,0,-0.674454097,0.605725594,-0.766798317
BR McDermott ,AUS,13.91659908,0,24,13.91659908,0.579858295,-0.10742565,0,-0.674454097,0.579858295,-0.781879747
T Marumani ,ZIM,12.73340922,0,33,12.73340922,0.385860886,-0.220532106,0,-0.674454097,0.385860886,-0.894986204
AT Carey ,AUS,0.27792124,0,37,0.27792124,0.007511385,-0.441121502,0,-0.674454097,0.007511385,-1.115575599
WIA Fernando ,SL,-1.980706618,0,35,-1.980706618,-0.056591618,-0.478495524,0,-0.674454097,-0.056591618,-1.152949621
